asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,polymarket_benchmark_conflict,kalshi_benchmark_conflict
xrp,xrp:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,YES,1.0551470875140587,1.0555,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,565.263815185134,565.57,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,63428.04744499,63440.67,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,NO,0.07017164,0.0701756,official-venue-apis-recovered,true,false,true,false,false
eth,eth:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,1882.8086115649999,1883.08,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,55.184656999999994,55.2178,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,73.29056877000001,73.3045,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785227400000,1785227400000,1785228300000,2026-07-28T08:30:00.000Z,UP,YES,1.05573442,1.056,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,564.83101,565.2,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,63355.402557709436,63362.45,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,0.07012324,0.0701239,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,1882.4282531699998,1882.63,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,UP,NO,55.209838,55.2038,official-venue-apis-recovered,true,false,true,false,false
sol,sol:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,73.2790617192729,73.2902,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785228300000,1785228300000,1785229200000,2026-07-28T08:45:00.000Z,DOWN,NO,1.055409602547422,1.0557,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,UP,YES,565.2696893239504,565.48,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,UP,YES,63359.89062425499,63368.73,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,DOWN,NO,0.07007439,0.0700913,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,DOWN,NO,1880.524081625,1880.82,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,DOWN,NO,55.128443830341354,55.1442,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,UP,YES,73.3515439083543,73.3627,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785229200000,1785229200000,1785230100000,2026-07-28T09:00:00.000Z,DOWN,NO,1.0551827955461615,1.0554,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,UP,YES,565.7034850211976,566.02,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,UP,YES,63421.82754729135,63417.93,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,DOWN,NO,0.07005288989849232,0.0700513,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,UP,YES,1881.930327905,1881.92,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,UP,YES,55.17931466772243,55.1803,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,DOWN,NO,73.33967778545136,73.3557,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785230100000,1785230100000,1785231000000,2026-07-28T09:15:00.000Z,UP,YES,1.055754940016322,1.056,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,UP,YES,566.2798864138969,566.62,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,UP,YES,63447.15266541002,63457.56,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,UP,YES,0.07016910534507811,0.0701914,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,DOWN,NO,1880.4605738,1881.12,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,DOWN,NO,55.1506925470673,55.1656,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,DOWN,NO,73.29912075785043,73.3332,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785231000000,1785231000000,1785231900000,2026-07-28T09:30:00.000Z,UP,YES,1.0579695641059936,1.0585,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,565.21528,565.55,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,63325.975532301556,63331.64,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,0.0700682,0.0700829,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,1874.3177123465732,1874.63,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,55.008959563175026,55.0086,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,73.17460917697115,73.1935,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785231900000,1785231900000,1785232800000,2026-07-28T09:45:00.000Z,DOWN,NO,1.0553634263581955,1.0558,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,564.9669670524387,565.27,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,63275.898119020305,63282.53,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,0.06997751973082537,0.0699888,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,1873.997399189039,1874.34,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,54.956602,54.9604,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,73.09601075959185,73.12,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785232800000,1785232800000,1785233700000,2026-07-28T10:00:00.000Z,DOWN,NO,1.05365398645278,1.0536,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,565.9007900171636,565.92,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,63313.7083941117,63302.81,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,0.07004967877221209,0.0700464,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,1875.4735120628595,1875.38,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,54.975928999999994,54.97,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,73.13760115350182,73.1447,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785233700000,1785233700000,1785234600000,2026-07-28T10:15:00.000Z,UP,YES,1.0540742544313526,1.0542,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,UP,YES,566.1633647135752,566.33,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,UP,YES,63455.34398255791,63442.84,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,DOWN,NO,0.07003585,0.0700225,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,UP,YES,1877.6894,1877.29,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,DOWN,NO,54.839321,54.8397,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,UP,YES,73.19273767120364,73.1893,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785234600000,1785234600000,1785235500000,2026-07-28T10:30:00.000Z,UP,YES,1.0546830037546993,1.0547,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,NO,564.9957059977157,565.53,official-venue-resolution,false,false,false,,
btc,btc:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,NO,63406.032955125986,63412.42,official-venue-resolution,false,false,false,,
doge,doge:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,UP,YES,0.07008806,0.0700915,official-venue-resolution,false,false,false,,
eth,eth:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,YES,1876.83702306,1877.31,official-venue-resolution,true,true,false,,
hype,hype:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,NO,54.63848955029509,54.6664,official-venue-resolution,false,false,false,,
sol,sol:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,NO,73.073834385,73.1042,official-venue-resolution,false,false,false,,
xrp,xrp:1785235500000,1785235500000,1785236400000,2026-07-28T10:45:00Z,DOWN,YES,1.0544610500173455,1.0549,official-venue-resolution,true,true,false,,
bnb,bnb:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,564.9857447758841,565.22,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,63297.284834879014,63308.79,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,0.06980849534006432,0.0698224,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,1871.0211636507613,1871.53,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,54.450330034997094,54.4654,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,72.85429926872959,72.8803,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785236400000,1785236400000,1785237300000,2026-07-28T11:00:00.000Z,DOWN,NO,1.0491225565023063,1.05,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,565.139822054158,565.38,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,63386.120691549855,63403.37,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,0.06980865757858627,0.0698363,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,1872.5732597489505,1873.56,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,DOWN,NO,54.369587583867435,54.3792,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,72.99435157556098,73.0128,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785237300000,1785237300000,1785238200000,2026-07-28T11:15:00.000Z,UP,YES,1.049790940624425,1.0502,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,UP,YES,565.5978674759654,565.68,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,DOWN,NO,63340.82434589999,63337.75,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,UP,YES,0.06985949,0.0698429,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,UP,NO,1872.7669178688175,1872.17,official-venue-apis-recovered,true,false,true,false,false
hype,hype:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,UP,YES,54.416025,54.3956,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,UP,YES,73.0427581,73.04,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785238200000,1785238200000,1785239100000,2026-07-28T11:30:00.000Z,DOWN,NO,1.0487109403653365,1.0486,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,UP,YES,566.2706762937839,566.74,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,UP,YES,63392.46839160001,63434.98,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,UP,YES,0.069940528,0.0699688,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,UP,YES,1874.755999375,1876.39,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,DOWN,NO,54.3452,54.3894,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,UP,YES,73.12271363741539,73.1655,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785239100000,1785239100000,1785240000000,2026-07-28T11:45:00.000Z,DOWN,YES,1.048433965320104,1.0495,official-venue-apis-recovered,true,true,false,false,false
bnb,bnb:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,YES,566.6956091317659,566.88,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,DOWN,NO,63376.77015660674,63392.62,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,YES,0.069973445,0.0699823,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,NO,,1876.11,official-venue-apis-recovered,true,false,true,false,false
hype,hype:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,YES,54.438278,54.4455,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,NO,73.15805651574264,73.1608,official-venue-apis-recovered,true,false,true,false,false
xrp,xrp:1785240000000,1785240000000,1785240900000,2026-07-28T12:00:00.000Z,UP,YES,1.0495609898553333,1.0498,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785240900000,1785240900000,1785241800000,2026-07-28T12:15:00.000Z,UP,YES,566.9356406961497,567.03,official-venue-apis-recovered,false,false,false,false,false
