asset,slot_key,slot_start_ts,slot_start_utc,seconds_before_end,captured_at,sample_lag_ms,polymarket_resolution,kalshi_resolution,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,model_available,model_reason,execution_usable,execution_reason,p_fatal_poly_up_kalshi_no,p_fatal_poly_down_kalshi_yes,p_double_poly_up_kalshi_no,p_fatal_upper95_poly_up_kalshi_no,p_fatal_upper95_poly_down_kalshi_yes,observation_count,chainlink_age_ms,cf_age_ms,source_skew_ms,model_version
bnb,bnb:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000289956,10044,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000409979,10021,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000469985,10015,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000530989,9011,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000569995,5,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000287829,12171,UP,YES,f,f,f,t,,t,,0,1.273891548486254e-05,1.273891548486254e-05,0.021111690338721067,0.02112442925420593,900,1829,829,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000408846,11154,UP,YES,f,f,f,t,,t,,0,4.1157566695701386e-11,4.1157566695701386e-11,0.02196283276528048,0.021962832806438046,900,1846,846,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000469850,10150,UP,YES,f,f,f,t,,t,,0,0,0,0.022214882469034213,0.022214882469034213,900,1850,850,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000529862,10138,UP,YES,f,f,f,t,,t,,0,0,0,0.02245780914489566,0.02245780914489566,900,1862,862,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000568869,1131,UP,YES,f,f,f,t,,t,,0,0,0,0.022177018745130728,0.022177018745130728,900,1869,869,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000292309,7691,UP,YES,f,f,f,t,,t,,0.00022793062675447825,0.0021159804437613896,0.0021159804437613896,0.02143170618897009,0.023319756005977,900,1309,309,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000412328,7672,UP,YES,f,f,f,t,,t,,0.0002922917858575692,0.0013895731539602012,0.0013895731539602012,0.021329742490126785,0.022427023858229415,900,2328,328,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000472342,7658,UP,YES,f,f,f,t,,t,,4.61517873776501e-08,1.0080434074571169e-08,1.0080434074571169e-08,0.021203796140390384,0.02120376006903708,900,2342,342,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000532365,7635,UP,YES,f,f,f,t,,t,,6.498285814124925e-09,2.6328121912744185e-15,2.6328121912744185e-15,0.021614026257244873,0.02161401975896169,900,1365,365,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000569371,629,UP,YES,f,f,f,t,,t,,7.827085085429394e-15,0,0,0.021926765795164296,0.02192676579515647,900,2371,371,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000296302,3698,UP,YES,f,f,f,t,,t,,7.158431426575417e-07,0.0022147241063087426,0.0022147241063087426,0.020813152511332603,0.023027160774498685,900,2302,302,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000419311,689,UP,YES,f,f,f,t,,t,,7.006876500970443e-12,7.547397812761592e-06,7.547397812761592e-06,0.02099062421247192,0.020998171603277806,900,2311,311,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000466309,13691,UP,YES,f,f,f,t,,t,,1.5741924293697967e-13,4.925681431616514e-07,4.925681431616514e-07,0.021239579664616627,0.02124007223260237,900,2309,309,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000526316,13684,UP,YES,f,f,f,t,,t,,6.33385642180524e-16,5.850365983146202e-13,5.850365983146202e-13,0.021672274145404492,0.021672274145988893,900,2316,316,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000569319,681,UP,YES,f,f,f,t,,t,,0,0,0,0.02204457079494011,0.02204457079494011,900,2319,319,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000290218,9782,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000410229,9771,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000470236,9764,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000530253,9747,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000568255,1745,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000288631,11369,UP,YES,f,f,f,t,,f,chainlink_stale,2.1371286034857394e-14,3.9358618341084935e-07,3.9358618341084935e-07,0.03027785220243553,0.03027824578859757,900,2631,631,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000408654,11346,UP,YES,f,f,f,t,,t,,0,3.452164384127571e-13,3.452164384127571e-13,0.03019160007314938,0.0301916000734946,900,1654,654,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000468674,11326,UP,YES,f,f,f,t,,t,,0,0,0,0.02923698864942123,0.02923698864942123,900,1674,674,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000531668,8332,UP,YES,f,f,f,t,,t,,0,0,0,0.026550750675491137,0.026550750675491137,900,1668,668,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000568666,1334,UP,YES,f,f,f,t,,t,,0,0,0,0.025450208871714477,0.025450208871714477,900,1666,666,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1784999700000,1784999700000,2026-07-25T17:15:00Z,300,1785000298000,2000,UP,YES,f,f,f,t,,t,,3.51013216246751e-05,0.0025377863024135814,0.0025377863024135814,0.021676724845438283,0.02417940982622719,900,2000,1000,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1784999700000,1784999700000,2026-07-25T17:15:00Z,180,1785000419038,962,UP,YES,f,f,f,t,,t,,1.732371814438793e-13,2.070780189175695e-09,2.070780189175695e-09,0.02144460715748992,0.021444609228096875,900,2038,1038,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1784999700000,1784999700000,2026-07-25T17:15:00Z,120,1785000479051,949,UP,YES,f,f,f,t,,t,,0,0,0,0.021495806898341747,0.021495806898341747,900,2051,1051,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1784999700000,1784999700000,2026-07-25T17:15:00Z,60,1785000524056,15944,UP,YES,f,f,f,t,,t,,0,0,0,0.02119956904902885,0.02119956904902885,900,2056,1056,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1784999700000,1784999700000,2026-07-25T17:15:00Z,30,1785000569064,936,UP,YES,f,f,f,t,,t,,0,0,0,0.020769767676341384,0.020769767676341384,900,2064,1064,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001188660,11340,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001310675,9325,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001370692,9308,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001430702,9298,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001468710,1290,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001199731,269,UP,YES,f,f,f,t,,t,,0.12602135905709755,0.2157065488938118,0.2157065488938118,0.14686353799775295,0.2365487278344672,900,1731,731,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001316786,3214,UP,YES,f,f,f,t,,t,,0.0074222344603088325,0.013387548518602379,0.013387548518602379,0.027709979850048926,0.03367529390834247,900,1786,786,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001377064,2936,UP,YES,f,f,f,t,,t,,0.0006065176218547567,0.007130016597618061,0.007130016597618061,0.02091586603772981,0.027439365013493117,900,2064,1064,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001428329,11671,UP,YES,f,f,f,t,,t,,1.7821965894260974e-10,1.6768595026570743e-05,1.6768595026570743e-05,0.020280049589811545,0.020296818006618457,900,2329,329,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469338,662,UP,YES,f,f,f,t,,t,,0,0,0,0.02024171732560204,0.02024171732560204,900,2338,338,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001188145,11855,UP,YES,f,f,f,t,,t,,0.04111326517960359,0.05760114660189408,0.05760114660189408,0.06192081730262672,0.07840869872491721,900,2145,1145,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001309175,10825,UP,YES,f,f,f,t,,t,,1.929003160732503e-05,0.0005005906729024315,0.0005005906729024315,0.02210710309368124,0.022588403734976344,900,2175,1175,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001370178,9822,UP,YES,f,f,f,t,,t,,8.383964629609825e-09,2.6698714771193192e-06,2.6698714771193192e-06,0.021883159132581965,0.021885820620094455,900,2178,178,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001430187,9813,UP,YES,f,f,f,t,,t,,0,0,0,0.02135586289773759,0.02135586289773759,900,2187,187,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469191,809,UP,YES,f,f,f,t,,t,,0,0,0,0.02116103183639075,0.02116103183639075,900,2191,191,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001199296,704,UP,YES,f,f,f,t,,t,,0.1261665900922034,0.1401191699212099,0.1401191699212099,0.14697451406768935,0.16092709389669585,900,2296,296,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001305839,14161,UP,YES,f,f,f,t,,f,chainlink_stale,2.720334991279247e-07,6.293903187003136e-05,6.293903187003136e-05,0.020616322987985398,0.0206789899863563,900,2839,839,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001366848,13152,UP,YES,f,f,f,t,,t,,2.527067835245276e-07,4.573449726002579e-06,4.573449726002579e-06,0.021195987137083233,0.021200307880025714,900,1848,848,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001426860,13140,UP,YES,f,f,f,t,,t,,4.37289190954579e-15,3.355653572124835e-14,3.355653572124835e-14,0.02140968640283224,0.021409686402861425,900,1860,860,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469862,138,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.021344970059985605,0.021344970059985605,900,2862,862,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001194398,5602,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001315441,4559,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001375460,4540,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001435481,4519,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469496,504,UP,YES,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001195291,4709,UP,YES,f,f,f,t,,t,,0.13857478198042855,0.19720962016587165,0.19720962016587165,0.1607142533277179,0.219349091513161,900,2291,291,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001315314,4686,UP,YES,f,f,f,t,,t,,2.988661535434893e-07,0.00022377659021435,0.00022377659021435,0.021661241959182006,0.021884719683242813,900,1314,314,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001376318,3682,UP,YES,f,f,f,t,,t,,1.0166587935811386e-11,2.7345036221057144e-06,2.7345036221057144e-06,0.022534367912201654,0.022537102405657174,900,2318,318,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001437325,2675,UP,YES,f,f,f,t,,t,,0,0,0,0.02273167914249831,0.02273167914249831,900,1325,325,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469328,672,UP,YES,f,f,f,t,,t,,0,0,0,0.022688952549493928,0.022688952549493928,900,2328,328,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785000600000,1785000600000,2026-07-25T17:30:00Z,300,1785001196932,3068,UP,YES,f,f,f,t,,t,,0.00010446783148498263,0.0009271595500369435,0.0009271595500369435,0.022164352366342677,0.022987044084894638,900,1932,932,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785000600000,1785000600000,2026-07-25T17:30:00Z,180,1785001318945,1055,UP,YES,f,f,f,t,,t,,0,2.9959415357736236e-10,2.9959415357736236e-10,0.022000445695101473,0.02200044599469563,900,1945,945,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785000600000,1785000600000,2026-07-25T17:30:00Z,120,1785001378950,1050,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.02149800041076316,0.02149800041076316,900,2950,950,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785000600000,1785000600000,2026-07-25T17:30:00Z,60,1785001438959,1041,UP,YES,f,f,f,t,,t,,0,0,0,0.020953322762222965,0.020953322762222965,900,1959,959,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785000600000,1785000600000,2026-07-25T17:30:00Z,30,1785001469971,29,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.02078706020133961,0.02078706020133961,900,2971,971,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785001500000,1785001500000,2026-07-25T17:45:00Z,300,1785002089863,10137,DOWN,NO,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785001500000,1785001500000,2026-07-25T17:45:00Z,180,1785002209895,10105,DOWN,NO,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785001500000,1785001500000,2026-07-25T17:45:00Z,120,1785002269910,10090,DOWN,NO,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785001500000,1785001500000,2026-07-25T17:45:00Z,60,1785002330915,9085,DOWN,NO,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785001500000,1785001500000,2026-07-25T17:45:00Z,30,1785002369925,75,DOWN,NO,f,f,f,f,chainlink_unavailable,f,chainlink_unavailable,,,,,,0,,,,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785001500000,1785001500000,2026-07-25T17:45:00Z,300,1785002098251,1749,DOWN,NO,f,f,f,t,,t,,0.03697008895275289,0.0011392475874605346,0.0011392475874605346,0.05780403689435443,0.02197319552906207,900,2251,251,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785001500000,1785001500000,2026-07-25T17:45:00Z,180,1785002210768,9232,DOWN,NO,f,f,f,t,,t,,0.0008615175501758277,2.000291274839583e-07,2.000291274839583e-07,0.021550890291724283,0.02068957277067594,900,1768,768,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785001500000,1785001500000,2026-07-25T17:45:00Z,120,1785002271280,8720,DOWN,NO,f,f,f,t,,t,,1.8767554175851747e-09,0,0,0.0207001621814572,0.020700160304701783,900,1280,280,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785001500000,1785001500000,2026-07-25T17:45:00Z,60,1785002331292,8708,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.021413914820372783,0.021413914820372783,900,3292,292,3000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785001500000,1785001500000,2026-07-25T17:45:00Z,30,1785002369294,706,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.021646265047666938,0.021646265047666938,900,3294,294,3000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785001500000,1785001500000,2026-07-25T17:45:00Z,300,1785002099866,134,UP,YES,f,f,f,t,,t,,0.09896194586746143,0.17747084791460865,0.17747084791460865,0.1257877927607611,0.20429669480790832,900,1866,866,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785001500000,1785001500000,2026-07-25T17:45:00Z,180,1785002217145,2855,UP,YES,f,f,f,t,,t,,0.0027525194210410867,0.019217467045056242,0.019217467045056242,0.026072661467184212,0.04253760909119937,900,2145,145,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785001500000,1785001500000,2026-07-25T17:45:00Z,120,1785002277156,2844,UP,YES,f,f,f,t,,t,,0.0017671960724364771,0.019916093560514114,0.019916093560514114,0.024651972861128725,0.04280087034920636,900,2156,156,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785001500000,1785001500000,2026-07-25T17:45:00Z,60,1785002338166,1834,UP,YES,f,f,f,t,,t,,1.9030355823816327e-05,5.9583317514690825e-06,5.9583317514690825e-06,0.023664700452487072,0.023651628428414728,900,2166,166,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785001500000,1785001500000,2026-07-25T17:45:00Z,30,1785002369424,576,UP,YES,f,f,f,t,,f,chainlink_stale,0.4143314197857544,0.026492254847832353,0.026492254847832353,0.43782658629311594,0.04998742135519389,900,3424,424,3000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785001500000,1785001500000,2026-07-25T17:45:00Z,300,1785002090584,9416,DOWN,NO,f,f,f,t,,t,,0.21689099399121936,0.044418853457365404,0.044418853457365404,0.23867268946756626,0.0662005489337123,900,1584,584,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785001500000,1785001500000,2026-07-25T17:45:00Z,180,1785002211108,8892,DOWN,NO,f,f,f,t,,t,,0.1754243629287191,0.038042362028026466,0.038042362028026466,0.20001686060120616,0.06263485970051351,900,2108,1108,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785001500000,1785001500000,2026-07-25T17:45:00Z,120,1785002271115,8885,DOWN,NO,f,f,f,t,,t,,0.019521170728569515,7.328513550952653e-05,7.328513550952653e-05,0.04255361257517705,0.023105726982117065,900,1115,1115,0,structural-ewma-gaussian-v1-uncalibrated
